# Device/Package xc7vx690tffg1761 12/21/2011 15:15:51                                                                                                   

!Pin  Pin_Name                      Memory_Byte_Group  Bank  VCCAUX_Group  Super_Logic_Region  I/O_Type  No-Connect
BB11  GND                           NA                 NA    NA            NA                  NA        NA
BB15  GND                           NA                 NA    NA            NA                  NA        NA
BB25  GND                           NA                 NA    NA            NA                  NA        NA
BB35  GND                           NA                 NA    NA            NA                  NA        NA
C3    GND                           NA                 NA    NA            NA                  NA        NA
C7    GND                           NA                 NA    NA            NA                  NA        NA
C11   GND                           NA                 NA    NA            NA                  NA        NA
C12   GND                           NA                 NA    NA            NA                  NA        NA
C22   GND                           NA                 NA    NA            NA                  NA        NA
C32   GND                           NA                 NA    NA            NA                  NA        NA
C42   GND                           NA                 NA    NA            NA                  NA        NA
D1    GND                           NA                 NA    NA            NA                  NA        NA
D2    GND                           NA                 NA    NA            NA                  NA        NA
D5    GND                           NA                 NA    NA            NA                  NA        NA
D9    GND                           NA                 NA    NA            NA                  NA        NA
D10   GND                           NA                 NA    NA            NA                  NA        NA
D11   GND                           NA                 NA    NA            NA                  NA        NA
D19   GND                           NA                 NA    NA            NA                  NA        NA
D29   GND                           NA                 NA    NA            NA                  NA        NA
D39   GND                           NA                 NA    NA            NA                  NA        NA
E3    GND                           NA                 NA    NA            NA                  NA        NA
E7    GND                           NA                 NA    NA            NA                  NA        NA
E11   GND                           NA                 NA    NA            NA                  NA        NA
E16   GND                           NA                 NA    NA            NA                  NA        NA
E26   GND                           NA                 NA    NA            NA                  NA        NA
E36   GND                           NA                 NA    NA            NA                  NA        NA
F1    GND                           NA                 NA    NA            NA                  NA        NA
F2    GND                           NA                 NA    NA            NA                  NA        NA
F5    GND                           NA                 NA    NA            NA                  NA        NA
F9    GND                           NA                 NA    NA            NA                  NA        NA
F10   GND                           NA                 NA    NA            NA                  NA        NA
F11   GND                           NA                 NA    NA            NA                  NA        NA
F13   GND                           NA                 NA    NA            NA                  NA        NA
F23   GND                           NA                 NA    NA            NA                  NA        NA
F33   GND                           NA                 NA    NA            NA                  NA        NA
G3    GND                           NA                 NA    NA            NA                  NA        NA
G7    GND                           NA                 NA    NA            NA                  NA        NA
G11   GND                           NA                 NA    NA            NA                  NA        NA
G20   GND                           NA                 NA    NA            NA                  NA        NA
G30   GND                           NA                 NA    NA            NA                  NA        NA
G40   GND                           NA                 NA    NA            NA                  NA        NA
H1    GND                           NA                 NA    NA            NA                  NA        NA
H2    GND                           NA                 NA    NA            NA                  NA        NA
H5    GND                           NA                 NA    NA            NA                  NA        NA
H9    GND                           NA                 NA    NA            NA                  NA        NA
H10   GND                           NA                 NA    NA            NA                  NA        NA
H11   GND                           NA                 NA    NA            NA                  NA        NA
H17   GND                           NA                 NA    NA            NA                  NA        NA
H27   GND                           NA                 NA    NA            NA                  NA        NA
H37   GND                           NA                 NA    NA            NA                  NA        NA
J3    GND                           NA                 NA    NA            NA                  NA        NA
J7    GND                           NA                 NA    NA            NA                  NA        NA
J9    GND                           NA                 NA    NA            NA                  NA        NA
J10   GND                           NA                 NA    NA            NA                  NA        NA
J14   GND                           NA                 NA    NA            NA                  NA        NA
J24   GND                           NA                 NA    NA            NA                  NA        NA
J34   GND                           NA                 NA    NA            NA                  NA        NA
K1    GND                           NA                 NA    NA            NA                  NA        NA
K2    GND                           NA                 NA    NA            NA                  NA        NA
K5    GND                           NA                 NA    NA            NA                  NA        NA
K6    GND                           NA                 NA    NA            NA                  NA        NA
K9    GND                           NA                 NA    NA            NA                  NA        NA
K10   GND                           NA                 NA    NA            NA                  NA        NA
K11   GND                           NA                 NA    NA            NA                  NA        NA
K21   GND                           NA                 NA    NA            NA                  NA        NA
K31   GND                           NA                 NA    NA            NA                  NA        NA
K41   GND                           NA                 NA    NA            NA                  NA        NA
L3    GND                           NA                 NA    NA            NA                  NA        NA
L7    GND                           NA                 NA    NA            NA                  NA        NA
L9    GND                           NA                 NA    NA            NA                  NA        NA
L10   GND                           NA                 NA    NA            NA                  NA        NA
L18   GND                           NA                 NA    NA            NA                  NA        NA
L28   GND                           NA                 NA    NA            NA                  NA        NA
L38   GND                           NA                 NA    NA            NA                  NA        NA
M1    GND                           NA                 NA    NA            NA                  NA        NA
M2    GND                           NA                 NA    NA            NA                  NA        NA
M5    GND                           NA                 NA    NA            NA                  NA        NA
M6    GND                           NA                 NA    NA            NA                  NA        NA
M9    GND                           NA                 NA    NA            NA                  NA        NA
M15   GND                           NA                 NA    NA            NA                  NA        NA
M25   GND                           NA                 NA    NA            NA                  NA        NA
M35   GND                           NA                 NA    NA            NA                  NA        NA
N3    GND                           NA                 NA    NA            NA                  NA        NA
N7    GND                           NA                 NA    NA            NA                  NA        NA
N9    GND                           NA                 NA    NA            NA                  NA        NA
N12   GND                           NA                 NA    NA            NA                  NA        NA
N22   GND                           NA                 NA    NA            NA                  NA        NA
N32   GND                           NA                 NA    NA            NA                  NA        NA
N42   GND                           NA                 NA    NA            NA                  NA        NA
P1    GND                           NA                 NA    NA            NA                  NA        NA
P2    GND                           NA                 NA    NA            NA                  NA        NA
P5    GND                           NA                 NA    NA            NA                  NA        NA
P9    GND                           NA                 NA    NA            NA                  NA        NA
P12   GND                           NA                 NA    NA            NA                  NA        NA
P16   GND                           NA                 NA    NA            NA                  NA        NA
P19   GND                           NA                 NA    NA            NA                  NA        NA
P29   GND                           NA                 NA    NA            NA                  NA        NA
P39   GND                           NA                 NA    NA            NA                  NA        NA
R3    GND                           NA                 NA    NA            NA                  NA        NA
R7    GND                           NA                 NA    NA            NA                  NA        NA
R9    GND                           NA                 NA    NA            NA                  NA        NA
R11   GND                           NA                 NA    NA            NA                  NA        NA
R13   GND                           NA                 NA    NA            NA                  NA        NA
R15   GND                           NA                 NA    NA            NA                  NA        NA
R17   GND                           NA                 NA    NA            NA                  NA        NA
R19   GND                           NA                 NA    NA            NA                  NA        NA
R21   GND                           NA                 NA    NA            NA                  NA        NA
R23   GND                           NA                 NA    NA            NA                  NA        NA
R25   GND                           NA                 NA    NA            NA                  NA        NA
R27   GND                           NA                 NA    NA            NA                  NA        NA
R36   GND                           NA                 NA    NA            NA                  NA        NA
T1    GND                           NA                 NA    NA            NA                  NA        NA
T2    GND                           NA                 NA    NA            NA                  NA        NA
T5    GND                           NA                 NA    NA            NA                  NA        NA
T6    GND                           NA                 NA    NA            NA                  NA        NA
T9    GND                           NA                 NA    NA            NA                  NA        NA
T12   GND                           NA                 NA    NA            NA                  NA        NA
T14   GND                           NA                 NA    NA            NA                  NA        NA
T16   GND                           NA                 NA    NA            NA                  NA        NA
T18   GND                           NA                 NA    NA            NA                  NA        NA
T20   GND                           NA                 NA    NA            NA                  NA        NA
T22   GND                           NA                 NA    NA            NA                  NA        NA
T24   GND                           NA                 NA    NA            NA                  NA        NA
T26   GND                           NA                 NA    NA            NA                  NA        NA
T33   GND                           NA                 NA    NA            NA                  NA        NA
U3    GND                           NA                 NA    NA            NA                  NA        NA
U4    GND                           NA                 NA    NA            NA                  NA        NA
U7    GND                           NA                 NA    NA            NA                  NA        NA
U9    GND                           NA                 NA    NA            NA                  NA        NA
U10   GND                           NA                 NA    NA            NA                  NA        NA
U11   GND                           NA                 NA    NA            NA                  NA        NA
U13   GND                           NA                 NA    NA            NA                  NA        NA
U15   GND                           NA                 NA    NA            NA                  NA        NA
U17   GND                           NA                 NA    NA            NA                  NA        NA
U19   GND                           NA                 NA    NA            NA                  NA        NA
U21   GND                           NA                 NA    NA            NA                  NA        NA
U23   GND                           NA                 NA    NA            NA                  NA        NA
U25   GND                           NA                 NA    NA            NA                  NA        NA
U27   GND                           NA                 NA    NA            NA                  NA        NA
U30   GND                           NA                 NA    NA            NA                  NA        NA
U40   GND                           NA                 NA    NA            NA                  NA        NA
V1    GND                           NA                 NA    NA            NA                  NA        NA
V2    GND                           NA                 NA    NA            NA                  NA        NA
V5    GND                           NA                 NA    NA            NA                  NA        NA
V6    GND                           NA                 NA    NA            NA                  NA        NA
V9    GND                           NA                 NA    NA            NA                  NA        NA
V10   GND                           NA                 NA    NA            NA                  NA        NA
V12   GND                           NA                 NA    NA            NA                  NA        NA
V14   GND                           NA                 NA    NA            NA                  NA        NA
V16   GND                           NA                 NA    NA            NA                  NA        NA
V18   GND                           NA                 NA    NA            NA                  NA        NA
V20   GND                           NA                 NA    NA            NA                  NA        NA
V22   GND                           NA                 NA    NA            NA                  NA        NA
V24   GND                           NA                 NA    NA            NA                  NA        NA
V26   GND                           NA                 NA    NA            NA                  NA        NA
V28   GND                           NA                 NA    NA            NA                  NA        NA
V37   GND                           NA                 NA    NA            NA                  NA        NA
W3    GND                           NA                 NA    NA            NA                  NA        NA
W7    GND                           NA                 NA    NA            NA                  NA        NA
W11   GND                           NA                 NA    NA            NA                  NA        NA
W13   GND                           NA                 NA    NA            NA                  NA        NA
W15   GND                           NA                 NA    NA            NA                  NA        NA
W17   GND                           NA                 NA    NA            NA                  NA        NA
W19   GND                           NA                 NA    NA            NA                  NA        NA
W21   GND                           NA                 NA    NA            NA                  NA        NA
W23   GND                           NA                 NA    NA            NA                  NA        NA
W25   GND                           NA                 NA    NA            NA                  NA        NA
W27   GND                           NA                 NA    NA            NA                  NA        NA
W34   GND                           NA                 NA    NA            NA                  NA        NA
Y1    GND                           NA                 NA    NA            NA                  NA        NA
Y2    GND                           NA                 NA    NA            NA                  NA        NA
Y5    GND                           NA                 NA    NA            NA                  NA        NA
Y6    GND                           NA                 NA    NA            NA                  NA        NA
Y9    GND                           NA                 NA    NA            NA                  NA        NA
Y10   GND                           NA                 NA    NA            NA                  NA        NA
Y12   GND                           NA                 NA    NA            NA                  NA        NA
Y14   GND                           NA                 NA    NA            NA                  NA        NA
Y16   GND                           NA                 NA    NA            NA                  NA        NA
Y18   GND                           NA                 NA    NA            NA                  NA        NA
Y22   GND                           NA                 NA    NA            NA                  NA        NA
Y24   GND                           NA                 NA    NA            NA                  NA        NA
Y26   GND                           NA                 NA    NA            NA                  NA        NA
Y28   GND                           NA                 NA    NA            NA                  NA        NA
Y31   GND                           NA                 NA    NA            NA                  NA        NA
Y41   GND                           NA                 NA    NA            NA                  NA        NA
AA10  VCCINT                        NA                 NA    NA            NA                  NA        NA
AA12  VCCINT                        NA                 NA    NA            NA                  NA        NA
AA14  VCCINT                        NA                 NA    NA            NA                  NA        NA
AA16  VCCINT                        NA                 NA    NA            NA                  NA        NA
AA24  VCCINT                        NA                 NA    NA            NA                  NA        NA
AA28  VCCINT                        NA                 NA    NA            NA                  NA        NA
AB11  VCCINT                        NA                 NA    NA            NA                  NA        NA
AB13  VCCINT                        NA                 NA    NA            NA                  NA        NA
AB15  VCCINT                        NA                 NA    NA            NA                  NA        NA
AB19  VCCINT                        NA                 NA    NA            NA                  NA        NA
AB23  VCCINT                        NA                 NA    NA            NA                  NA        NA
AB27  VCCINT                        NA                 NA    NA            NA                  NA        NA
AC12  VCCINT                        NA                 NA    NA            NA                  NA        NA
AC14  VCCINT                        NA                 NA    NA            NA                  NA        NA
AC16  VCCINT                        NA                 NA    NA            NA                  NA        NA
AC24  VCCINT                        NA                 NA    NA            NA                  NA        NA
AC28  VCCINT                        NA                 NA    NA            NA                  NA        NA
AD11  VCCINT                        NA                 NA    NA            NA                  NA        NA
AD13  VCCINT                        NA                 NA    NA            NA                  NA        NA
AD15  VCCINT                        NA                 NA    NA            NA                  NA        NA
AD19  VCCINT                        NA                 NA    NA            NA                  NA        NA
AD21  VCCINT                        NA                 NA    NA            NA                  NA        NA
AD23  VCCINT                        NA                 NA    NA            NA                  NA        NA
AD27  VCCINT                        NA                 NA    NA            NA                  NA        NA
AE10  VCCINT                        NA                 NA    NA            NA                  NA        NA
AE12  VCCINT                        NA                 NA    NA            NA                  NA        NA
AE14  VCCINT                        NA                 NA    NA            NA                  NA        NA
AE16  VCCINT                        NA                 NA    NA            NA                  NA        NA
AE20  VCCINT                        NA                 NA    NA            NA                  NA        NA
AE24  VCCINT                        NA                 NA    NA            NA                  NA        NA
AE28  VCCINT                        NA                 NA    NA            NA                  NA        NA
AF11  VCCINT                        NA                 NA    NA            NA                  NA        NA
AF13  VCCINT                        NA                 NA    NA            NA                  NA        NA
AF15  VCCINT                        NA                 NA    NA            NA                  NA        NA
AF21  VCCINT                        NA                 NA    NA            NA                  NA        NA
AF23  VCCINT                        NA                 NA    NA            NA                  NA        NA
AF27  VCCINT                        NA                 NA    NA            NA                  NA        NA
AG12  VCCINT                        NA                 NA    NA            NA                  NA        NA
AG14  VCCINT                        NA                 NA    NA            NA                  NA        NA
AG16  VCCINT                        NA                 NA    NA            NA                  NA        NA
AG20  VCCINT                        NA                 NA    NA            NA                  NA        NA
AG24  VCCINT                        NA                 NA    NA            NA                  NA        NA
AG28  VCCINT                        NA                 NA    NA            NA                  NA        NA
AH11  VCCINT                        NA                 NA    NA            NA                  NA        NA
AH13  VCCINT                        NA                 NA    NA            NA                  NA        NA
AH15  VCCINT                        NA                 NA    NA            NA                  NA        NA
AH19  VCCINT                        NA                 NA    NA            NA                  NA        NA
AH23  VCCINT                        NA                 NA    NA            NA                  NA        NA
AH27  VCCINT                        NA                 NA    NA            NA                  NA        NA
P13   VCCINT                        NA                 NA    NA            NA                  NA        NA
P15   VCCINT                        NA                 NA    NA            NA                  NA        NA
P27   VCCINT                        NA                 NA    NA            NA                  NA        NA
R12   VCCINT                        NA                 NA    NA            NA                  NA        NA
R14   VCCINT                        NA                 NA    NA            NA                  NA        NA
R16   VCCINT                        NA                 NA    NA            NA                  NA        NA
R20   VCCINT                        NA                 NA    NA            NA                  NA        NA
R24   VCCINT                        NA                 NA    NA            NA                  NA        NA
T13   VCCINT                        NA                 NA    NA            NA                  NA        NA
T15   VCCINT                        NA                 NA    NA            NA                  NA        NA
T21   VCCINT                        NA                 NA    NA            NA                  NA        NA
T23   VCCINT                        NA                 NA    NA            NA                  NA        NA
T27   VCCINT                        NA                 NA    NA            NA                  NA        NA
U12   VCCINT                        NA                 NA    NA            NA                  NA        NA
U14   VCCINT                        NA                 NA    NA            NA                  NA        NA
U16   VCCINT                        NA                 NA    NA            NA                  NA        NA
U20   VCCINT                        NA                 NA    NA            NA                  NA        NA
U24   VCCINT                        NA                 NA    NA            NA                  NA        NA
V11   VCCINT                        NA                 NA    NA            NA                  NA        NA
V13   VCCINT                        NA                 NA    NA            NA                  NA        NA
V15   VCCINT                        NA                 NA    NA            NA                  NA        NA
V19   VCCINT                        NA                 NA    NA            NA                  NA        NA
V21   VCCINT                        NA                 NA    NA            NA                  NA        NA
V23   VCCINT                        NA                 NA    NA            NA                  NA        NA
V27   VCCINT                        NA                 NA    NA            NA                  NA        NA
W12   VCCINT                        NA                 NA    NA            NA                  NA        NA
W14   VCCINT                        NA                 NA    NA            NA                  NA        NA
W16   VCCINT                        NA                 NA    NA            NA                  NA        NA
W20   VCCINT                        NA                 NA    NA            NA                  NA        NA
W24   VCCINT                        NA                 NA    NA            NA                  NA        NA
W28   VCCINT                        NA                 NA    NA            NA                  NA        NA
Y11   VCCINT                        NA                 NA    NA            NA                  NA        NA
Y13   VCCINT                        NA                 NA    NA            NA                  NA        NA
Y15   VCCINT                        NA                 NA    NA            NA                  NA        NA
Y19   VCCINT                        NA                 NA    NA            NA                  NA        NA
Y23   VCCINT                        NA                 NA    NA            NA                  NA        NA
Y27   VCCINT                        NA                 NA    NA            NA                  NA        NA
AA26  VCCAUX                        NA                 NA    NA            NA                  NA        NA
AB17  VCCAUX                        NA                 NA    NA            NA                  NA        NA
AC26  VCCAUX                        NA                 NA    NA            NA                  NA        NA
AD17  VCCAUX                        NA                 NA    NA            NA                  NA        NA
AE26  VCCAUX                        NA                 NA    NA            NA                  NA        NA
AF17  VCCAUX                        NA                 NA    NA            NA                  NA        NA
AG26  VCCAUX                        NA                 NA    NA            NA                  NA        NA
T17   VCCAUX                        NA                 NA    NA            NA                  NA        NA
U26   VCCAUX                        NA                 NA    NA            NA                  NA        NA
V17   VCCAUX                        NA                 NA    NA            NA                  NA        NA
W26   VCCAUX                        NA                 NA    NA            NA                  NA        NA
Y17   VCCAUX                        NA                 NA    NA            NA                  NA        NA
AH25  VCCAUX_IO_G0                  NA                 NA    NA            NA                  NA        NA
AF25  VCCAUX_IO_G0                  NA                 NA    NA            NA                  NA        NA
AD25  VCCAUX_IO_G1                  NA                 NA    NA            NA                  NA        NA
AB25  VCCAUX_IO_G1                  NA                 NA    NA            NA                  NA        NA
Y25   VCCAUX_IO_G1                  NA                 NA    NA            NA                  NA        NA
V25   VCCAUX_IO_G2                  NA                 NA    NA            NA                  NA        NA
T25   VCCAUX_IO_G2                  NA                 NA    NA            NA                  NA        NA
R26   VCCAUX_IO_G2                  NA                 NA    NA            NA                  NA        NA
AG18  VCCAUX_IO_G3                  NA                 NA    NA            NA                  NA        NA
AF19  VCCAUX_IO_G3                  NA                 NA    NA            NA                  NA        NA
AE18  VCCAUX_IO_G3                  NA                 NA    NA            NA                  NA        NA
AC18  VCCAUX_IO_G4                  NA                 NA    NA            NA                  NA        NA
AA18  VCCAUX_IO_G4                  NA                 NA    NA            NA                  NA        NA
W18   VCCAUX_IO_G4                  NA                 NA    NA            NA                  NA        NA
U18   VCCAUX_IO_G5                  NA                 NA    NA            NA                  NA        NA
T19   VCCAUX_IO_G5                  NA                 NA    NA            NA                  NA        NA
R18   VCCAUX_IO_G5                  NA                 NA    NA            NA                  NA        NA
AF28  VCCO_14                       NA                 14    NA            NA                  NA        NA
AH32  VCCO_14                       NA                 14    NA            NA                  NA        NA
AJ29  VCCO_14                       NA                 14    NA            NA                  NA        NA
AK36  VCCO_14                       NA                 14    NA            NA                  NA        NA
AL33  VCCO_14                       NA                 14    NA            NA                  NA        NA
AM30  VCCO_14                       NA                 14    NA            NA                  NA        NA
AN37  VCCO_14                       NA                 14    NA            NA                  NA        NA
AM40  VCCO_15                       NA                 15    NA            NA                  NA        NA
AR41  VCCO_15                       NA                 15    NA            NA                  NA        NA
AT38  VCCO_15                       NA                 15    NA            NA                  NA        NA
AV42  VCCO_15                       NA                 15    NA            NA                  NA        NA
AW39  VCCO_15                       NA                 15    NA            NA                  NA        NA
BB40  VCCO_15                       NA                 15    NA            NA                  NA        NA
AA33  VCCO_16                       NA                 16    NA            NA                  NA        NA
AB30  VCCO_16                       NA                 16    NA            NA                  NA        NA
AD34  VCCO_16                       NA                 16    NA            NA                  NA        NA
AE31  VCCO_16                       NA                 16    NA            NA                  NA        NA
AG35  VCCO_16                       NA                 16    NA            NA                  NA        NA
Y36   VCCO_16                       NA                 16    NA            NA                  NA        NA
AB40  VCCO_17                       NA                 17    NA            NA                  NA        NA
AC37  VCCO_17                       NA                 17    NA            NA                  NA        NA
AE41  VCCO_17                       NA                 17    NA            NA                  NA        NA
AF38  VCCO_17                       NA                 17    NA            NA                  NA        NA
AH42  VCCO_17                       NA                 17    NA            NA                  NA        NA
AJ39  VCCO_17                       NA                 17    NA            NA                  NA        NA
P34   VCCO_18                       NA                 18    NA            NA                  NA        NA
T38   VCCO_18                       NA                 18    NA            NA                  NA        NA
U35   VCCO_18                       NA                 18    NA            NA                  NA        NA
V32   VCCO_18                       NA                 18    NA            NA                  NA        NA
V42   VCCO_18                       NA                 18    NA            NA                  NA        NA
W39   VCCO_18                       NA                 18    NA            NA                  NA        NA
B40   VCCO_19                       NA                 19    NA            NA                  NA        NA
E41   VCCO_19                       NA                 19    NA            NA                  NA        NA
H42   VCCO_19                       NA                 19    NA            NA                  NA        NA
J39   VCCO_19                       NA                 19    NA            NA                  NA        NA
M40   VCCO_19                       NA                 19    NA            NA                  NA        NA
N37   VCCO_19                       NA                 19    NA            NA                  NA        NA
R41   VCCO_19                       NA                 19    NA            NA                  NA        NA
AK16  VCCO_31                       NA                 31    NA            NA                  NA        NA
AL13  VCCO_31                       NA                 31    NA            NA                  NA        NA
AP14  VCCO_31                       NA                 31    NA            NA                  NA        NA
AR11  VCCO_31                       NA                 31    NA            NA                  NA        NA
AU15  VCCO_31                       NA                 31    NA            NA                  NA        NA
AV12  VCCO_31                       NA                 31    NA            NA                  NA        NA
BA13  VCCO_31                       NA                 31    NA            NA                  NA        NA
AJ19  VCCO_32                       NA                 32    NA            NA                  NA        NA
AN17  VCCO_32                       NA                 32    NA            NA                  NA        NA
AT18  VCCO_32                       NA                 32    NA            NA                  NA        NA
AW19  VCCO_32                       NA                 32    NA            NA                  NA        NA
AY16  VCCO_32                       NA                 32    NA            NA                  NA        NA
BB20  VCCO_32                       NA                 32    NA            NA                  NA        NA
AL23  VCCO_33                       NA                 33    NA            NA                  NA        NA
AM20  VCCO_33                       NA                 33    NA            NA                  NA        NA
AP24  VCCO_33                       NA                 33    NA            NA                  NA        NA
AR21  VCCO_33                       NA                 33    NA            NA                  NA        NA
AV22  VCCO_33                       NA                 33    NA            NA                  NA        NA
BA23  VCCO_33                       NA                 33    NA            NA                  NA        NA
H32   VCCO_34                       NA                 34    NA            NA                  NA        NA
L33   VCCO_34                       NA                 34    NA            NA                  NA        NA
M30   VCCO_34                       NA                 34    NA            NA                  NA        NA
R31   VCCO_34                       NA                 34    NA            NA                  NA        NA
T28   VCCO_34                       NA                 34    NA            NA                  NA        NA
W29   VCCO_34                       NA                 34    NA            NA                  NA        NA
A33   VCCO_35                       NA                 35    NA            NA                  NA        NA
C37   VCCO_35                       NA                 35    NA            NA                  NA        NA
D34   VCCO_35                       NA                 35    NA            NA                  NA        NA
E31   VCCO_35                       NA                 35    NA            NA                  NA        NA
F38   VCCO_35                       NA                 35    NA            NA                  NA        NA
G35   VCCO_35                       NA                 35    NA            NA                  NA        NA
K36   VCCO_35                       NA                 35    NA            NA                  NA        NA
G25   VCCO_36                       NA                 36    NA            NA                  NA        NA
H22   VCCO_36                       NA                 36    NA            NA                  NA        NA
J29   VCCO_36                       NA                 36    NA            NA                  NA        NA
K26   VCCO_36                       NA                 36    NA            NA                  NA        NA
L23   VCCO_36                       NA                 36    NA            NA                  NA        NA
N27   VCCO_36                       NA                 36    NA            NA                  NA        NA
P24   VCCO_36                       NA                 36    NA            NA                  NA        NA
A23   VCCO_37                       NA                 37    NA            NA                  NA        NA
B30   VCCO_37                       NA                 37    NA            NA                  NA        NA
C27   VCCO_37                       NA                 37    NA            NA                  NA        NA
D24   VCCO_37                       NA                 37    NA            NA                  NA        NA
E21   VCCO_37                       NA                 37    NA            NA                  NA        NA
F28   VCCO_37                       NA                 37    NA            NA                  NA        NA
B20   VCCO_38                       NA                 38    NA            NA                  NA        NA
C17   VCCO_38                       NA                 38    NA            NA                  NA        NA
F18   VCCO_38                       NA                 38    NA            NA                  NA        NA
J19   VCCO_38                       NA                 38    NA            NA                  NA        NA
M20   VCCO_38                       NA                 38    NA            NA                  NA        NA
N17   VCCO_38                       NA                 38    NA            NA                  NA        NA
D14   VCCO_39                       NA                 39    NA            NA                  NA        NA
G15   VCCO_39                       NA                 39    NA            NA                  NA        NA
H12   VCCO_39                       NA                 39    NA            NA                  NA        NA
K16   VCCO_39                       NA                 39    NA            NA                  NA        NA
L13   VCCO_39                       NA                 39    NA            NA                  NA        NA
P14   VCCO_39                       NA                 39    NA            NA                  NA        NA
M10   VCCO_0                        NA                 0     NA            NA                  NA        NA
T11   VCCO_0                        NA                 0     NA            NA                  NA        NA
AK26  VCCO_12                       NA                 12    NA            NA                  NA        NA
AN27  VCCO_12                       NA                 12    NA            NA                  NA        NA
AT28  VCCO_12                       NA                 12    NA            NA                  NA        NA
AU25  VCCO_12                       NA                 12    NA            NA                  NA        NA
AW29  VCCO_12                       NA                 12    NA            NA                  NA        NA
AY26  VCCO_12                       NA                 12    NA            NA                  NA        NA
AP34  VCCO_13                       NA                 13    NA            NA                  NA        NA
AR31  VCCO_13                       NA                 13    NA            NA                  NA        NA
AU35  VCCO_13                       NA                 13    NA            NA                  NA        NA
AV32  VCCO_13                       NA                 13    NA            NA                  NA        NA
AY36  VCCO_13                       NA                 13    NA            NA                  NA        NA
BA33  VCCO_13                       NA                 13    NA            NA                  NA        NA
BB30  VCCO_13                       NA                 13    NA            NA                  NA        NA
AA22  VCCBRAM                       NA                 NA    NA            NA                  NA        NA
AC22  VCCBRAM                       NA                 NA    NA            NA                  NA        NA
AE22  VCCBRAM                       NA                 NA    NA            NA                  NA        NA
AG22  VCCBRAM                       NA                 NA    NA            NA                  NA        NA
AH21  VCCBRAM                       NA                 NA    NA            NA                  NA        NA
R22   VCCBRAM                       NA                 NA    NA            NA                  NA        NA
U22   VCCBRAM                       NA                 NA    NA            NA                  NA        NA
